"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFLDCCBBSgAwIBAgIRAOp+QEZDWXyGDYxjpnVX1pYwDQYJKoZIhvcNAQELBQAwOzELMAkGA1UEBhMCVVMxHjAcBgNVBAoTFUdvb2dsZSBUcnVzdCBTZXJ2aWNlczEMMAoGA1UEAxMDV1IxMB4XDTI1MDgyMDEwNDQ1OFoXDTI1MTExNzA5MTAwOFowHDEaMBgGA1UEAxMRYXZlbmlycy5vbmlzZXAuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCeZA8i4pqy5CvItBZGZVHjqX+KFGc3227Tk7jV52uzN/WRiFKOuDEsDVELv0KRlThFys9i9dt5qcd3CZ4j/rdD+VNxEeHwkKwznh4TFJ00Q+ONHjb8r0YiP/OFpLTvH7qWtrbEF+3xRbqDL09WCRSPVqU1vFQh5BzU4tPARUpOLX/9XdwFm1Rs8M8/04ZbldrmSoj9RWYbaXSy1wz8dwDgogIV6oTUcu8dZx/axgYUIphTnh1IKlMLutVRPanj2CpRi1/rK4SUOC/58ANDl2pdjOOqaMBeItRg+g+sMEuV7xValJ+LGbiQPMQ+5KWSC/kIV5Mq0cS7CoLNdSUv0LCBAgMBAAGjggJIMIICRDAOBgNVHQ8BAf8EBAMCBaAwEwYDVR0lBAwwCgYIKwYBBQUHAwEwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQULeBc3UtScChhtmkq585W4rpEu54wHwYDVR0jBBgwFoAUZmlJ1N4qnJEDz4kOJLgOMANuiC4wXgYIKwYBBQUHAQEEUjBQMCcGCCsGAQUFBzABhhtodHRwOi8vby5wa2kuZ29vZy9zL3dyMS82bjQwJQYIKwYBBQUHMAKGGWh0dHA6Ly9pLnBraS5nb29nL3dyMS5jcnQwHAYDVR0RBBUwE4IRYXZlbmlycy5vbmlzZXAuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwNgYDVR0fBC8wLTAroCmgJ4YlaHR0cDovL2MucGtpLmdvb2cvd3IxL1RySTBFMnViNmRnLmNybDCCAQIGCisGAQQB1nkCBAIEgfMEgfAA7gB1AMz7D2qFcQll/pWbU87psnwi6YVcDZeNtql+VMD+TA2wAAABmMdL9K4AAAQDAEYwRAIgQV5n6O8Uqr1WpnmsG4C7tQo5FD9fU3///PbkaLAcPAACID22Cn0U+jPf0okJNCNwTCZJAxWuvq2vwe1h6ZvtWUfCAHUA3dzKNJXX4RYF55Uy+sef+D0cUN/bADoUEnYKLKy7yCoAAAGYx0vwtwAABAMARjBEAiBfvbtPL1hIolGFxG16ohqXe9E8QTnQBkzmAU9TqOPZkAIgXEN/CC0MSR4ZmOSU2n46gKGvYDOpU1+GuYcNCRM85eEwDQYJKoZIhvcNAQELBQADggEBAE08ryIrQM0Wr8KuGGq79Z83zn5QZLADTSLepjcrbCX+nUdIXIt8xkEakoBNEvmuSwukWDwae1CnFCJTanmx/rlDqVN07M3biKHedQNY6dTDs+9NlXjXMbfftbHfVYLuuPnntxch00GifSV7pZSCeN7Edmisoy4hA0dDbpPad7LfIzeFiRjNfT2H1IO9mFo+yH6zbY1+io4xinQf2Q1WHic9yxp9Szexzb1/b188NhfHjjrQWKhiR8FhWhJpITQBrna4+39CoQC2Di26EkOj2D9bcAb0iS7KrU29m/K+PFldVuqn+gyw4y3rvUJzVXw51RSDf1YW2PZz9r3ReESpQGU=\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","avenirs.onisep.fr","",""
"cert_commonName_wo_SNI <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","avenirs.onisep.fr","",""
"cert_trust <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","no","",""
"cert_expirationStatus <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","MEDIUM","expires < 60 days (54)","",""
"cert_notBefore <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","2025-08-20 10:44","",""
"cert_notAfter <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","MEDIUM","2025-11-17 09:10","",""
"cert_extlifeSpan <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","http://c.pki.goog/wr1/TrI0E2ub6dg.crl","",""
"cert_ocspURL <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","http://o.pki.goog/s/wr1/6n4","",""
"OCSP_stapling <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","LOW","not offered","",""
"cert_mustStapleExtension <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","--","",""
"DNS_CAArecord <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","issue=harica.gr, issue=letsencrypt.org, issue=pki.goog, issue=sectigo.com, issue=trust-provider.com, issue=usertrust.com, issuewild=harica.gr","",""
"certificate_transparency <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","no","",""
"cert_caIssuers <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","WR1 (Google Trust Services from US)","",""
"intermediate_cert <#1> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFCzCCAvOgAwIBAgIQf9niwtIEigR0tieibQhopzANBgkqhkiG9w0BAQsFADBHMQswCQYDVQQGEwJVUzEiMCAGA1UEChMZR29vZ2xlIFRydXN0IFNlcnZpY2VzIExMQzEUMBIGA1UEAxMLR1RTIFJvb3QgUjEwHhcNMjMxMjEzMDkwMDAwWhcNMjkwMjIwMTQwMDAwWjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXUjEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDPbjYWircr7kaYAx1TcA937qNLoHK+jyMtwkfGj1yN+T3mGo7uMyINyRFIuLBizvRpDXICfd7VJg/DbpvPfg7XIM/GkDujggbaOp3/bFa/3OlhlEXkabxPD8kTwK1hRHIggdAPK55oamJqj4oiV3lpK+IkM352YyxdvFFpfiMHsf92gfHuuFi1azUV76HmSCg5lzHZBx+Vp56uz5i8no2KA+Gwl01Qb5NMSh/4233xkJkVf+OW7e4xgepyPVId3yVkpQtwqp7oqLlHyKdaECVgb0Lh1z/njwzwwoNGMyDmS3cEdqFop10VGO/YKHc1rQ6tRuRibuKq+MzvN34PJrMHAgMBAAGjgf4wgfswDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBRmaUnU3iqckQPPiQ4kuA4wA26ILjAfBgNVHSMEGDAWgBTkrysmcRorSCeFL1JmLO/wiRNxPjA0BggrBgEFBQcBAQQoMCYwJAYIKwYBBQUHMAKGGGh0dHA6Ly9pLnBraS5nb29nL3IxLmNydDArBgNVHR8EJDAiMCCgHqAchhpodHRwOi8vYy5wa2kuZ29vZy9yL3IxLmNybDATBgNVHSAEDDAKMAgGBmeBDAECATANBgkqhkiG9w0BAQsFAAOCAgEATuazCBEgkWAn+VGQTQIY7rjBidUihJfm1t/mTjo7KQR+3iDx4o2L06oeF0Q3wpKYpQgI/TeMqUlYMWQmZbWPE0PX8pfsVAE5E5tVOjh34bNAJwDPVnsZVJwzN3nw5BGQ7sxRspFzIcM/qbbTpNeXf9II4Wsk2+Tv6FSVFZUL3/0uHradbruDWjRQ4IZ7mYqKiEqk08dpOZ+TmBzwykEGy1/IXberb6Ap1SSnn2+RI7t6N/fqPCrwwFjp8kg1G6etRATGBaPYCx+GjJMFPX+k97Alvoj3/98SvqdegLPYEPjvxUclHpiKLD63NMmVarVQddIL6kOvTe5k0pnxRnR+mndGHIQc77TLbcZFeja56PynlSqmer578c7CBrPqo1BVmPyWUK+v6sGuzs7Mq7QQaxVs4710cI/MpPp1ovxMVt17ENKxLk34LpEKAKVmqwnzbHHRjhXNeCC984XDOwLEp0K4MzHl8ZOWJQAakCdVlFC+PyA3GP2JX/QLoqWNHGuN9c9vLObDhHVs/L+65De+OdnnjpFGI9xxtsNyRsyaHdFAf5z7ulOoXDXkHCCej/Ehs5docReNt16W2xbH/EBuirJrOzFE2rtALxksl1TdEjOfIKXOJfUqQeVI5+hA7V+n1+A/n7Npg0S+5ODytWh5XW54ccN1drJnMK54ttozh0c=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","B10B6F00E609509E8700F6D34687A2BFCE38EA05A8FDF1CDC40C3A2A0D0D0E45","",""
"intermediate_cert_notBefore <#1> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","2023-12-13 09:00","",""
"intermediate_cert_notAfter <#1> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","2029-02-20 14:00","",""
"intermediate_cert_expiration <#1> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","WR1 <-- GTS Root R1","",""
"intermediate_cert <#2> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFYjCCBEqgAwIBAgIQd70NbNs2+RrqIQ/E8FjTDTANBgkqhkiG9w0BAQsFADBXMQswCQYDVQQGEwJCRTEZMBcGA1UEChMQR2xvYmFsU2lnbiBudi1zYTEQMA4GA1UECxMHUm9vdCBDQTEbMBkGA1UEAxMSR2xvYmFsU2lnbiBSb290IENBMB4XDTIwMDYxOTAwMDA0MloXDTI4MDEyODAwMDA0MlowRzELMAkGA1UEBhMCVVMxIjAgBgNVBAoTGUdvb2dsZSBUcnVzdCBTZXJ2aWNlcyBMTEMxFDASBgNVBAMTC0dUUyBSb290IFIxMIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAthECix7joXebO9y/lD63ladAPKH9gvl9MgaCcfb2jH/76Nu8ai6Xl6OMS/kr9rH5zoQdsfnFl97vufKj6bwSiV6nqlKr+CMny6SxnGPb15l+8Ape62im9MZaRw1NEDPjTrETo8gYbEvs/AmQ351kKSUjB6G00j0uYODP0gmHu81I8E3CwnqIiru6z1kZ1q+PsAewnjHxgsHA3y6mbWwZDrXYfiYaRQM9sHmklCitD38m5agI/pboPGiUU+6DOogrFZYJsuB6jC511pzrp1Zkj5ZPaK49l8KEj8C8QMALXL32h7M1bKwYUH+E4EzNktMg6TO8UpmvMrUpsyUqtEj5cuHKZPfmghCN6J3Cioj6OGaK/GP5Afl4/Xtcd/p2h/rs37EOeZVXtL0m79YB0esWCruOC7XFxYpVq9Os6pFLKcwZpDIlTirxZUTQAs6qzkm06p98g7BAe+dDq6dso499iYH6TKX/1Y7DzkvgtdizjkXPdsDtQCv9Uw+wp9U7DbGKogPeMa3Md+pvez7W35EiEua++tgy/BBjFFFy3l3WFpO9KWgz7zpm7AeKJt8T11dleCfeXkkUAKIAf5qoIbapsZWwpbkNFhHax2xIPEDgfg1azVY80ZcFuctL7TlLnMQ/0lUTbiSw1nH69MG6zO0b9f6BQdgAmD06yK56mDcYBZUCAwEAAaOCATgwggE0MA4GA1UdDwEB/wQEAwIBhjAPBgNVHRMBAf8EBTADAQH/MB0GA1UdDgQWBBTkrysmcRorSCeFL1JmLO/wiRNxPjAfBgNVHSMEGDAWgBRge2YaRQ2XyolQL30EzTSo//z9SzBgBggrBgEFBQcBAQRUMFIwJQYIKwYBBQUHMAGGGWh0dHA6Ly9vY3NwLnBraS5nb29nL2dzcjEwKQYIKwYBBQUHMAKGHWh0dHA6Ly9wa2kuZ29vZy9nc3IxL2dzcjEuY3J0MDIGA1UdHwQrMCkwJ6AloCOGIWh0dHA6Ly9jcmwucGtpLmdvb2cvZ3NyMS9nc3IxLmNybDA7BgNVHSAENDAyMAgGBmeBDAECATAIBgZngQwBAgIwDQYLKwYBBAHWeQIFAwIwDQYLKwYBBAHWeQIFAwMwDQYJKoZIhvcNAQELBQADggEBADSkHrEoo9C0dhemMXoh6dFSPsjbdBZBiLg9NR3t5P+T4Vxfq7vqfM/b5A3Ri1fyJm9bvhdGaJQ3b2t6yMAYN/olUazsaL+yyEn9WprKASOshIArAoyZl+tJaox118fessmXn1hIVw41oeQa1v1vg4Fv74zPl6/AhSrw9U5pCZEt4Wi4wStz6dTZ/CLANx8LZh1J7QJVj2fhMtfTJr9w4z30Z209fOU0iOMy+qduBmpvvYuR7hZL6Dupszfnw0Skfths18dG9ZKb59UhvmaSGZRVbNQpsg3BZlvid0lIKO2d1xozclOzgjXPYovJJIultzkMu34qQb9Sz/yilrbCgj8=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","3EE0278DF71FA3C125C4CD487F01D774694E6FC57E0CD94C24EFD769133918E5","",""
"intermediate_cert_notBefore <#2> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","2020-06-19 00:00","",""
"intermediate_cert_notAfter <#2> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","2028-01-28 00:00","",""
"intermediate_cert_expiration <#2> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","INFO","GTS Root R1 <-- GlobalSign Root CA","",""
"intermediate_cert_badOCSP <hostCert#1>","avenirs.onisep.fr/104.18.15.233","443","OK","intermediate certificate(s) is/are ok","",""
"cert_signatureAlgorithm <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","ECDSA with SHA256","",""
"cert_keySize <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","Digital Signature","",""
"cert_extKeyUsage <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","422C6E4E07FA1CAB0D149D3250BE2E8E","",""
"cert_serialNumberLen <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","358B97A8A289612D03CD42CC66696776077C8921","",""
"cert_fingerprintSHA256 <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","115947ED8DE22A3C846E38EE4168D9985F5D01CA08B71B3FDB29C775C433ABF3","",""
"cert <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDojCCA0igAwIBAgIQQixuTgf6HKsNFJ0yUL4ujjAKBggqhkjOPQQDAjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwHhcNMjUwODIwMTA0NTA4WhcNMjUxMTE4MTE0NTA1WjAcMRowGAYDVQQDExFhdmVuaXJzLm9uaXNlcC5mcjBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABKXJrQrZDMWZ9+Cxjg0aAr+j4damoQZ/GoqRtFSTbVSHHwY1cc6ARfdHV9IetQ27p4XGDUK13tBwQv5ujO/mILGjggJLMIICRzAOBgNVHQ8BAf8EBAMCB4AwEwYDVR0lBAwwCgYIKwYBBQUHAwEwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUxlcVYztfqzNuwavDC2edeVoAjBYwHwYDVR0jBBgwFoAUkHeSNWfE/6jMqeZ72YB5e8yT+TgwXgYIKwYBBQUHAQEEUjBQMCcGCCsGAQUFBzABhhtodHRwOi8vby5wa2kuZ29vZy9zL3dlMS9RaXcwJQYIKwYBBQUHMAKGGWh0dHA6Ly9pLnBraS5nb29nL3dlMS5jcnQwHAYDVR0RBBUwE4IRYXZlbmlycy5vbmlzZXAuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwNgYDVR0fBC8wLTAroCmgJ4YlaHR0cDovL2MucGtpLmdvb2cvd2UxLzI4dlE1WF9mSzNjLmNybDCCAQUGCisGAQQB1nkCBAIEgfYEgfMA8QB3AN3cyjSV1+EWBeeVMvrHn/g9HFDf2wA6FBJ2Ciysu8gqAAABmMdMFmYAAAQDAEgwRgIhALFhOMbNkPSRAjsg8305PRzNW7uB0qvOD2NQdTae2E0TAiEA5ahKHuWHI6JJMamoPSKXXOY9bzz1KDUWJg6N4i/Aa4IAdgAaBP9J0FQdQK/2oMO/8djEZy9O7O4jQGiYaxdALtyJfQAAAZjHTBYWAAAEAwBHMEUCIQCfLwlmdlMqWGLVFMFIBMtySfiuj+hSyw6QT3c8lUHDfgIgMg48Lxmr4gLJuGRGHSvC9kIjdmDJ7NGpaPa/GbaR4bMwCgYIKoZIzj0EAwIDSAAwRQIgawwfztp1uwl4pJtPxI0Xc44QRetFeF9lUauhmSH/SVICIQC6y8HmaI8Hm9H2eJQo5CMJ7MelIzAd2d2rNEhXMRtVSA==\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","avenirs.onisep.fr","",""
"cert_commonName_wo_SNI <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","request w/o SNI didn't succeed, usual for EC certificates","",""
"cert_subjectAltName <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","avenirs.onisep.fr","",""
"cert_trust <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","no","",""
"cert_expirationStatus <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","MEDIUM","expires < 60 days (55)","",""
"cert_notBefore <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","2025-08-20 10:45","",""
"cert_notAfter <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","MEDIUM","2025-11-18 11:45","",""
"cert_extlifeSpan <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","http://c.pki.goog/we1/28vQ5X_fK3c.crl","",""
"cert_ocspURL <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","http://o.pki.goog/s/we1/Qiw","",""
"OCSP_stapling <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","LOW","not offered","",""
"cert_mustStapleExtension <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","--","",""
"DNS_CAArecord <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","issue=harica.gr, issue=letsencrypt.org, issue=pki.goog, issue=sectigo.com, issue=trust-provider.com, issue=usertrust.com, issuewild=harica.gr","",""
"certificate_transparency <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","no","",""
"cert_caIssuers <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","WE1 (Google Trust Services from US)","",""
"intermediate_cert <#1> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","-----BEGIN CERTIFICATE-----\nMIICnzCCAiWgAwIBAgIQf/MZd5csIkp2FV0TttaF4zAKBggqhkjOPQQDAzBHMQswCQYDVQQGEwJVUzEiMCAGA1UEChMZR29vZ2xlIFRydXN0IFNlcnZpY2VzIExMQzEUMBIGA1UEAxMLR1RTIFJvb3QgUjQwHhcNMjMxMjEzMDkwMDAwWhcNMjkwMjIwMTQwMDAwWjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwWTATBgcqhkjOPQIBBggqhkjOPQMBBwNCAARvzTr+Z1dHTCEDhUDCR127WEcPQMFcF4XGGTfn1XzthkubgdnXGhOlCgP4mMTG6J7/EFmPLCaY9eYmJbsPAvpWo4H+MIH7MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUkHeSNWfE/6jMqeZ72YB5e8yT+TgwHwYDVR0jBBgwFoAUgEzW63T/STaj1dj8tT7FavCUHYwwNAYIKwYBBQUHAQEEKDAmMCQGCCsGAQUFBzAChhhodHRwOi8vaS5wa2kuZ29vZy9yNC5jcnQwKwYDVR0fBCQwIjAgoB6gHIYaaHR0cDovL2MucGtpLmdvb2cvci9yNC5jcmwwEwYDVR0gBAwwCjAIBgZngQwBAgEwCgYIKoZIzj0EAwMDaAAwZQIxAOcCq1HW90OVznX+0RGU1cxAQXomvtgM8zItPZCuFQ8jSBJSjz5keROv9aYsAm5VsQIwJonMaAFi54mrfhfoFNZEfuNMSQ6/bIBiNLiyoX46FohQvKeIoJ99cx7sUkFN7uJW\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","1DFC1605FBAD358D8BC844F76D15203FAC9CA5C1A79FD4857FFAF2864FBEBF96","",""
"intermediate_cert_notBefore <#1> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","2023-12-13 09:00","",""
"intermediate_cert_notAfter <#1> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","2029-02-20 14:00","",""
"intermediate_cert_expiration <#1> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","WE1 <-- GTS Root R4","",""
"intermediate_cert <#2> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDejCCAmKgAwIBAgIQf+UwvzMTQ77dghYQST2KGzANBgkqhkiG9w0BAQsFADBXMQswCQYDVQQGEwJCRTEZMBcGA1UEChMQR2xvYmFsU2lnbiBudi1zYTEQMA4GA1UECxMHUm9vdCBDQTEbMBkGA1UEAxMSR2xvYmFsU2lnbiBSb290IENBMB4XDTIzMTExNTAzNDMyMVoXDTI4MDEyODAwMDA0MlowRzELMAkGA1UEBhMCVVMxIjAgBgNVBAoTGUdvb2dsZSBUcnVzdCBTZXJ2aWNlcyBMTEMxFDASBgNVBAMTC0dUUyBSb290IFI0MHYwEAYHKoZIzj0CAQYFK4EEACIDYgAE83Rzp2iLYK5DuDXFgTB7S0md+8FhzubeRr1r1WEYNa5A3XP3iZEwWus87oV8okB2O6nGuEfYKueSkWpz6bFyOZ8pn6KY019eWIZlD6GEZQbR3IvJx3PIjGov5cSr0R2Ko4H/MIH8MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDwYDVR0TAQH/BAUwAwEB/zAdBgNVHQ4EFgQUgEzW63T/STaj1dj8tT7FavCUHYwwHwYDVR0jBBgwFoAUYHtmGkUNl8qJUC99BM00qP/8/UswNgYIKwYBBQUHAQEEKjAoMCYGCCsGAQUFBzAChhpodHRwOi8vaS5wa2kuZ29vZy9nc3IxLmNydDAtBgNVHR8EJjAkMCKgIKAehhxodHRwOi8vYy5wa2kuZ29vZy9yL2dzcjEuY3JsMBMGA1UdIAQMMAowCAYGZ4EMAQIBMA0GCSqGSIb3DQEBCwUAA4IBAQAYQrsPBtYDh5bjP2OBDwmkoWhIDDkic574y04tfzHpn+cJodI2D4SseesQ6bDrarZ7C30ddLibZatoKiws3UL9xnELz4ct92vID24FfVbiI1hY+SW6FoVHkNeWIP0GCbaM4C6uVdF5dTUsMVs/ZbzNnIdCp5Gxmx5ejvEau8otR/CskGN+hr/W5GvT1tMBjgWKZ1i4//emhA1JG1BbPzoLJQvyEotc03lXjTaCzv8mEbep8RqZ7a2CPsgRbuvTPBwcOMBBmuFeU88+FSBX6+7iP0il8b4Z0QFqIwwMHfs/L6K1vepuoxtGzi4CZ68zJpiq1UvSqTbFJjtbD4seiMHl\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","76B27B80A58027DC3CF1DA68DAC17010ED93997D0B603E2FADBE85012493B5A7","",""
"intermediate_cert_notBefore <#2> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","2023-11-15 03:43","",""
"intermediate_cert_notAfter <#2> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","2028-01-28 00:00","",""
"intermediate_cert_expiration <#2> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","INFO","GTS Root R4 <-- GlobalSign Root CA","",""
"intermediate_cert_badOCSP <hostCert#2>","avenirs.onisep.fr/104.18.15.233","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","avenirs.onisep.fr/104.18.15.233","443","INFO","403 Forbidden ('/')","",""
"HTTP_clock_skew","avenirs.onisep.fr/104.18.15.233","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","avenirs.onisep.fr/104.18.15.233","443","INFO","1758688284","",""
"HSTS_time","avenirs.onisep.fr/104.18.15.233","443","OK","180 days (=15552000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","avenirs.onisep.fr/104.18.15.233","443","INFO","only for this domain","",""
"HSTS_preload","avenirs.onisep.fr/104.18.15.233","443","INFO","domain is NOT marked for preloading","",""
"HPKP","avenirs.onisep.fr/104.18.15.233","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","avenirs.onisep.fr/104.18.15.233","443","INFO","cloudflare","",""
"banner_application","avenirs.onisep.fr/104.18.15.233","443","INFO","No application banner found","",""
"cookie_count","avenirs.onisep.fr/104.18.15.233","443","INFO","0 at '/' (maybe missed the application)","",""
"X-Frame-Options","avenirs.onisep.fr/104.18.15.233","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","avenirs.onisep.fr/104.18.15.233","443","OK","nosniff","",""
